CustomerID,Recency,Frequency,Monetary,Tenure,AOV,R_Score,F_Score,M_Score,RFM_Score,KMeans_Cluster,Agg_Cluster,GMM_Cluster,DBSCAN_Cluster,Segment
15483,161,4,225.26,105,56.32,1,3,1,5,1,2,0,0,At-Risk
15484,1,4,3590.41,77,803.90625,4,3,4,11,0,1,0,0,Regular
15485,30,3,2564.5,343,803.90625,3,3,4,10,0,1,1,0,Regular
15488,93,1,91.32000000000001,0,91.32,2,1,1,4,2,2,2,0,Occasional
15489,23,3,1134.28,188,378.09,3,3,3,9,2,0,3,0,Occasional
15491,95,6,3100.09,140,516.68,2,4,4,10,0,1,0,0,Regular
15492,28,2,659.4599999999999,46,329.73,3,2,2,7,2,0,3,0,Occasional
15493,33,5,1953.41,238,390.68,3,4,4,11,0,1,1,0,Regular
15494,21,2,1280.58,99,640.29,3,2,3,8,2,0,1,0,Occasional
15497,18,2,1262.2,302,631.1,4,2,3,9,2,0,1,0,Occasional
15498,3,11,3691.7699999999995,364,493.2,4,4,4,12,3,3,1,0,High-Value
15500,8,4,1131.56,73,282.89,4,3,3,10,0,0,3,0,Regular
15502,16,11,3691.7699999999995,353,803.90625,4,4,4,12,3,3,1,0,High-Value
15503,328,1,141.04,0,141.04,1,1,1,3,1,2,2,0,At-Risk
15504,81,1,52.83,0,52.83,2,1,1,4,2,0,2,0,Occasional
15505,53,5,3610.96,102,722.19,2,4,4,10,0,1,0,0,Regular
15506,23,3,972.08,116,324.03,3,3,3,9,2,0,3,0,Occasional
15507,172,1,475.86,0,475.86,1,1,2,4,1,2,2,0,At-Risk
15508,189,6,1000.27,46,166.71,1,4,3,8,1,0,0,0,At-Risk
15510,328,1,250.0,0,250.0,1,1,1,3,1,2,2,0,At-Risk
15511,12,5,900.53,73,180.11,4,4,3,11,0,0,1,0,Regular
15512,156,2,121.0,203,60.5,1,2,1,4,1,2,0,0,At-Risk
15513,33,11,3691.7699999999995,340,776.75,3,4,4,11,3,3,1,0,High-Value
15514,12,11,3691.7699999999995,352,365.79,4,4,4,12,3,3,1,0,High-Value
15516,45,3,62.43,1,20.81,3,3,1,7,2,0,3,0,Occasional
15517,233,1,267.03,0,267.03,1,1,1,3,1,2,2,0,At-Risk
15518,64,8,1921.55,268,240.19,2,4,4,10,0,1,0,0,Regular
15520,2,1,343.5,0,343.5,4,1,2,7,2,0,2,0,Occasional
15521,40,8,3000.2,214,375.02,3,4,4,11,3,1,1,0,High-Value
15522,33,2,397.99,54,199.0,3,2,2,7,2,0,3,0,Occasional
15523,84,1,412.01000000000005,0,412.01,2,1,2,5,2,0,2,0,Occasional
15524,25,1,440.0,0,440.0,3,1,2,6,2,0,2,0,Occasional
15525,2,3,734.37,371,244.79,4,3,3,10,2,0,3,0,Occasional
15526,33,2,148.44,0,74.22,3,2,1,6,2,0,3,0,Occasional
15527,19,8,2428.53,335,303.57,3,4,4,11,3,1,1,0,High-Value
15528,254,1,229.33,0,229.33,1,1,1,3,1,2,2,0,At-Risk
15529,23,11,3691.7699999999995,343,360.24,3,4,4,11,3,3,1,0,High-Value
15530,22,4,1497.31,225,374.33,3,3,3,9,0,0,1,0,Regular
15531,8,2,1972.39,22,803.90625,4,2,4,10,0,0,1,0,Regular
15532,25,4,1564.73,332,391.18,3,3,3,9,0,0,1,0,Regular
15533,19,3,807.57,69,269.19,3,3,3,9,2,0,3,0,Occasional
15535,173,4,502.9,154,125.72,1,3,2,6,1,2,0,0,At-Risk
15537,163,1,110.92,0,110.92,1,1,1,3,1,2,2,0,At-Risk
15539,7,1,538.46,0,538.46,4,1,2,7,2,0,2,0,Occasional
15540,11,1,213.3,0,213.3,4,1,1,6,2,0,2,0,Occasional
15541,114,1,85.13000000000001,0,85.13,2,1,1,4,2,2,2,0,Occasional
15543,288,1,127.86,0,127.86,1,1,1,3,1,2,2,0,At-Risk
15544,9,9,3546.71,363,394.08,4,4,4,12,3,1,1,0,High-Value
15545,54,2,288.96999999999997,316,144.48,2,2,1,5,2,0,3,0,Occasional
15547,7,11,3691.7699999999995,354,350.76,4,4,4,12,3,3,1,0,High-Value
15549,77,3,1681.46,239,560.49,2,3,4,9,0,0,0,0,Regular
15550,4,4,575.63,297,143.91,4,3,2,9,2,0,3,0,Occasional
15551,37,1,436.06,0,436.06,3,1,2,6,2,0,2,0,Occasional
15552,217,1,90.12,0,90.12,1,1,1,3,1,2,2,0,At-Risk
15553,60,1,428.93,0,428.93,2,1,2,5,2,0,2,0,Occasional
15554,278,1,217.2,0,217.2,1,1,1,3,1,2,2,0,At-Risk
15555,12,11,3691.7699999999995,357,299.68,4,4,4,12,3,3,1,0,High-Value
15556,24,1,279.77,0,279.77,3,1,1,5,2,0,2,0,Occasional
15557,29,1,468.91,0,468.91,3,1,2,6,2,0,2,0,Occasional
15561,12,4,800.59,203,200.15,4,3,3,10,2,0,3,0,Occasional
15562,328,1,134.55,0,134.55,1,1,1,3,1,2,2,0,At-Risk
15563,22,4,1400.44,336,350.11,3,3,3,9,0,0,1,0,Regular
15565,50,2,173.16,20,86.58,3,2,1,6,2,0,3,0,Occasional
15567,19,1,186.01,0,186.01,3,1,1,5,2,0,2,0,Occasional
15568,3,3,758.29,70,252.76,4,3,3,10,2,0,3,0,Occasional
15569,104,5,1375.71,228,275.14,2,4,3,9,0,0,0,0,Regular
15570,7,11,3691.7699999999995,362,345.73,4,4,4,12,3,3,1,0,High-Value
15571,12,4,650.4300000000001,66,162.61,4,3,2,9,2,0,3,0,Occasional
15572,5,7,2533.42,273,361.92,4,4,4,12,0,1,1,0,Regular
15573,32,2,591.1899999999999,53,295.59,3,2,2,7,2,0,3,0,Occasional
15574,178,4,675.64,194,168.91,1,3,3,7,1,2,0,0,At-Risk
15576,38,1,921.37,0,803.90625,3,1,3,7,2,0,2,0,Occasional
15577,151,3,258.88,154,86.29,1,3,1,5,2,2,0,0,Occasional
15578,162,1,127.1,0,127.1,1,1,1,3,1,2,2,0,At-Risk
15579,69,2,327.6,245,163.8,2,2,2,6,2,0,3,0,Occasional
15581,121,11,3675.77,245,282.75,2,4,4,10,3,3,0,0,High-Value
15582,25,3,682.9100000000001,195,227.64,3,3,3,9,2,0,3,0,Occasional
15584,24,4,720.86,138,180.22,3,3,3,9,2,0,3,0,Occasional
15585,177,1,455.3,0,455.3,1,1,2,4,1,2,2,0,At-Risk
15587,50,4,913.6800000000001,301,228.42,3,3,3,9,2,0,3,0,Occasional
15589,256,3,478.53000000000003,54,159.51,1,3,2,6,1,2,0,0,At-Risk
15592,47,1,388.58,0,388.58,3,1,2,6,2,0,2,0,Occasional
15593,71,1,199.8,0,199.8,2,1,1,4,2,0,2,0,Occasional
15594,16,5,1771.78,218,354.36,4,4,4,12,0,1,1,0,Regular
15596,101,5,1406.59,264,281.32,2,4,3,9,0,0,0,0,Regular
15597,35,1,324.57,0,324.57,3,1,2,6,2,0,2,0,Occasional
15598,53,1,240.68,0,240.68,2,1,1,4,2,0,2,0,Occasional
15599,27,2,761.74,177,380.87,3,2,3,8,2,0,3,0,Occasional
15601,11,11,3691.7699999999995,361,484.04,4,4,4,12,3,3,1,0,High-Value
15602,8,9,1297.8700000000001,359,144.21,4,4,3,11,0,1,1,0,Regular
15603,79,1,48.480000000000004,0,48.48,2,1,1,4,2,0,2,0,Occasional
15604,52,1,216.39,0,216.39,2,1,1,4,2,0,2,0,Occasional
15605,36,5,1198.23,337,239.65,3,4,3,10,0,0,1,0,Regular
15606,61,9,2920.16,263,324.46,2,4,4,10,3,1,0,0,High-Value
15607,328,1,104.76,0,104.76,1,1,1,3,1,2,2,0,At-Risk
15608,28,4,1093.68,92,273.42,3,3,3,9,0,0,3,0,Regular
15609,184,1,298.48,0,298.48,1,1,1,3,1,2,2,0,At-Risk
15610,52,1,112.46000000000001,0,112.46,2,1,1,4,2,0,2,0,Occasional
15611,10,11,1591.45,325,122.42,4,4,3,11,3,1,1,0,High-Value
15612,36,2,195.15,25,97.58,3,2,1,6,2,0,3,0,Occasional
15615,10,11,3691.7699999999995,348,452.16,4,4,4,12,3,3,1,0,High-Value
15618,33,4,776.851,103,194.21,3,3,3,9,2,0,3,0,Occasional
15619,11,1,336.40000000000003,0,336.4,4,1,2,7,2,0,2,0,Occasional
15620,57,3,1553.18,301,517.73,2,3,3,8,0,0,0,0,Regular
15621,4,4,1293.03,17,323.26,4,3,3,10,0,0,1,0,Regular
15622,43,9,3691.7699999999995,239,412.17,3,4,4,11,3,1,1,0,High-Value
15623,141,1,301.03,0,301.03,2,1,1,4,2,2,2,0,Occasional
15624,117,4,588.13,139,147.03,2,3,2,7,2,0,0,0,Occasional
15625,104,4,1534.26,131,383.56,2,3,3,8,0,0,0,0,Regular
15626,75,2,675.8,254,337.9,2,2,3,7,2,0,3,0,Occasional
15628,5,9,2870.2400000000002,362,318.92,4,4,4,12,3,1,1,0,High-Value
15630,45,2,1186.35,159,593.17,3,2,3,8,2,0,3,0,Occasional
15632,16,8,3285.31,259,410.66,4,4,4,12,3,1,1,0,High-Value
15634,17,1,243.55,0,243.55,4,1,1,6,2,0,2,0,Occasional
15636,90,2,724.76,192,362.38,2,2,3,7,2,0,3,0,Occasional
15637,53,1,223.36,0,223.36,2,1,1,4,2,0,2,0,Occasional
15639,134,1,425.32,0,425.32,2,1,2,5,2,2,2,0,Occasional
15640,4,11,3691.7699999999995,367,803.90625,4,4,4,12,3,3,1,0,High-Value
15641,105,4,1887.2,253,471.8,2,3,4,9,0,0,0,0,Regular
15643,192,3,664.0,90,221.33,1,3,2,6,1,2,0,0,At-Risk
15644,166,4,803.54,94,200.88,1,3,3,7,1,0,0,0,At-Risk
15645,19,1,612.01,0,612.01,3,1,2,6,2,0,2,0,Occasional
15646,158,3,447.64000000000004,214,149.21,1,3,2,6,1,2,0,0,At-Risk
15648,204,2,639.5,62,319.75,1,2,2,5,1,2,0,0,At-Risk
15649,328,2,816.0,31,408.0,1,2,3,6,1,2,0,0,At-Risk
15651,37,3,646.3,223,215.43,3,3,2,8,2,0,3,0,Occasional
15652,91,1,337.74,0,337.74,2,1,2,5,2,0,2,0,Occasional
15653,93,2,877.4399999999999,23,438.72,2,2,3,7,2,0,3,0,Occasional
15654,9,2,922.53,16,461.26,4,2,3,9,2,0,3,0,Occasional
15655,243,1,560.67,0,560.67,1,1,2,4,1,2,2,0,At-Risk
15656,45,4,748.5,238,187.12,3,3,3,9,2,0,3,0,Occasional
15657,23,1,30.0,0,30.0,3,1,1,5,2,0,2,0,Occasional
15658,190,5,1024.1000000000001,182,204.82,1,4,3,8,1,0,0,0,At-Risk
15659,44,1,306.45,0,306.45,3,1,1,5,2,0,2,0,Occasional
15660,25,9,1600.86,340,177.87,3,4,3,10,0,1,1,0,Regular
15661,317,2,309.8,21,154.9,1,2,2,5,1,2,0,0,At-Risk
15663,106,1,138.14,0,138.14,2,1,1,4,2,2,2,0,Occasional
15664,51,1,386.43,0,386.43,3,1,2,6,2,0,2,0,Occasional
15665,168,2,2222.21,74,803.90625,1,2,4,7,0,0,0,0,Regular
15667,40,1,301.32,0,301.32,3,1,1,5,2,0,2,0,Occasional
15668,218,1,76.32000000000001,0,76.32,1,1,1,3,1,2,2,0,At-Risk
15669,40,4,684.34,223,171.08,3,3,3,9,2,0,3,0,Occasional
15670,297,1,173.05,0,173.05,1,1,1,3,1,2,2,0,At-Risk
15671,19,7,2657.13,252,379.59,3,4,4,11,0,1,1,0,Regular
15673,88,4,2726.23,238,681.56,2,3,4,9,0,0,0,0,Regular
15674,73,5,2446.6,181,489.32,2,4,4,10,0,0,0,0,Regular
15675,81,3,323.69,198,107.9,2,3,2,7,2,0,3,0,Occasional
15676,19,3,3435.76,265,803.90625,3,3,4,10,0,1,1,0,Regular
15677,49,1,657.23,0,657.23,3,1,2,6,2,0,2,0,Occasional
15678,53,1,352.7,0,352.7,2,1,2,5,2,0,2,0,Occasional
15679,24,4,781.28,158,195.32,3,3,3,9,2,0,3,0,Occasional
15680,9,3,1333.68,356,444.56,4,3,3,10,2,0,1,0,Occasional
15681,25,5,1426.16,255,285.23,3,4,3,10,0,0,1,0,Regular
15683,117,1,193.75,0,193.75,2,1,1,4,2,2,2,0,Occasional
15687,9,9,2993.1,321,332.57,4,4,4,12,3,1,1,0,High-Value
15689,120,2,254.1,241,127.05,2,2,1,5,2,2,0,0,Occasional
15690,4,2,239.76,96,119.88,4,2,1,7,2,0,3,0,Occasional
15691,252,1,136.8,0,136.8,1,1,1,3,1,2,2,0,At-Risk
15692,28,1,191.04,0,191.04,3,1,1,5,2,0,2,0,Occasional
15694,1,11,3691.7699999999995,372,462.81,4,4,4,12,3,3,1,0,High-Value
15695,267,2,409.98,0,204.99,1,2,2,5,1,2,0,0,At-Risk
15696,33,8,2711.11,293,338.89,3,4,4,11,3,1,1,0,High-Value
15699,18,1,309.65,0,309.65,4,1,2,7,2,0,2,0,Occasional
15700,172,2,696.68,1,348.34,1,2,3,6,1,2,0,0,At-Risk
15701,2,4,1529.0,108,382.25,4,3,3,10,0,0,1,0,Regular
15703,265,1,211.5,0,211.5,1,1,1,3,1,2,2,0,At-Risk
15704,140,4,2293.62,75,573.4,2,3,4,9,0,0,0,0,Regular
15705,201,1,143.1,0,143.1,1,1,1,3,1,2,2,0,At-Risk
15706,64,4,1060.56,52,265.14,2,3,3,8,2,0,3,0,Occasional
15707,35,4,916.98,51,229.24,3,3,3,9,2,0,3,0,Occasional
15708,41,7,3235.25,328,462.18,3,4,4,11,3,1,1,0,High-Value
15709,284,1,133.25,0,133.25,1,1,1,3,1,2,2,0,At-Risk
15712,9,5,1072.3600000000001,278,214.47,4,4,3,11,0,0,1,0,Regular
15713,143,2,356.7,222,178.35,1,2,2,5,2,2,0,0,Occasional
15714,12,2,330.03000000000003,66,165.02,4,2,2,8,2,0,3,0,Occasional
15716,146,4,1101.1100000000001,223,275.28,1,3,3,7,2,0,0,0,Occasional
15717,234,1,150.3,0,150.3,1,1,1,3,1,2,2,0,At-Risk
15719,33,11,3691.7699999999995,304,386.93,3,4,4,11,3,3,1,0,High-Value
15720,24,1,598.73,0,598.73,3,1,2,6,2,0,2,0,Occasional
15721,12,1,471.40000000000003,0,471.4,4,1,2,7,2,0,2,0,Occasional
15722,36,5,2211.21,254,442.24,3,4,4,11,0,1,1,0,Regular
15723,328,1,190.7,0,190.7,1,1,1,3,1,2,2,0,At-Risk
15724,201,2,218.25,83,109.12,1,2,1,4,1,2,0,0,At-Risk
15725,15,1,415.25,0,415.25,4,1,2,7,2,0,2,0,Occasional
15727,17,7,3691.7699999999995,342,737.01,4,4,4,12,3,1,1,0,High-Value
15729,213,1,85.0,0,85.0,1,1,1,3,1,2,2,0,At-Risk
15730,66,3,1120.88,140,373.63,2,3,3,8,2,0,3,0,Occasional
15732,212,2,294.12,159,147.06,1,2,1,4,1,2,0,0,At-Risk
15733,283,1,162.3,0,162.3,1,1,1,3,1,2,2,0,At-Risk
15734,115,2,1339.45,85,669.72,2,2,3,7,2,0,0,0,Occasional
15737,15,8,1188.1200000000001,228,148.52,4,4,3,11,0,1,1,0,Regular
15738,19,11,3691.7699999999995,353,300.78,3,4,4,11,3,3,1,0,High-Value
15739,66,1,449.12,0,449.12,2,1,2,5,2,0,2,0,Occasional
15740,49,1,154.88,0,154.88,3,1,1,5,2,0,2,0,Occasional
15743,16,4,775.96,168,193.99,4,3,3,10,2,0,3,0,Occasional
15744,78,1,34.8,0,34.8,2,1,1,4,2,0,2,0,Occasional
15745,19,4,1094.59,217,273.65,3,3,3,9,0,0,3,0,Regular
15746,134,1,196.88,0,196.88,2,1,1,4,2,2,2,0,Occasional
15747,13,3,946.64,160,315.55,4,3,3,10,2,0,3,0,Occasional
15748,40,1,144.36,0,144.36,3,1,1,5,2,0,2,0,Occasional
15749,235,3,3691.7699999999995,97,803.90625,1,3,4,8,0,0,0,1,Regular
15750,3,8,2463.05,364,307.88,4,4,4,12,3,1,1,0,High-Value
15752,40,7,2626.6,333,375.23,3,4,4,11,0,1,1,0,Regular
15753,305,1,79.2,0,79.2,1,1,1,3,1,2,2,0,At-Risk
15754,51,3,458.57,195,152.86,3,3,2,8,2,0,3,0,Occasional
15755,10,6,2364.25,284,394.04,4,4,4,12,0,1,1,0,Regular
15756,61,4,528.01,187,132.0,2,3,2,7,2,0,3,0,Occasional
15757,66,2,714.42,152,357.21,2,2,3,7,2,0,3,0,Occasional
15758,25,1,205.25,0,205.25,3,1,1,5,2,0,2,0,Occasional
15759,218,3,253.04,139,84.35,1,3,1,5,1,2,0,0,At-Risk
15762,65,2,583.75,12,291.88,2,2,2,6,2,0,3,0,Occasional
15763,32,2,1086.92,45,543.46,3,2,3,8,2,0,3,0,Occasional
15764,88,6,3279.97,188,546.66,2,4,4,10,0,1,0,0,Regular
15766,64,1,315.06,0,315.06,2,1,2,5,2,0,2,0,Occasional
15768,116,3,621.8299999999999,110,207.28,2,3,2,7,2,2,3,0,Occasional
15769,7,11,3691.7699999999995,363,803.90625,4,4,4,12,3,3,1,0,High-Value
15773,6,1,635.6800000000001,0,635.68,4,1,2,7,2,0,2,0,Occasional
15774,69,1,270.8,0,270.8,2,1,1,4,2,0,2,0,Occasional
15775,245,1,104.9,0,104.9,1,1,1,3,1,2,2,0,At-Risk
15776,133,1,241.62,0,241.62,2,1,1,4,2,2,2,0,Occasional
15777,241,4,1047.11,120,261.78,1,3,3,7,1,2,0,0,At-Risk
15780,184,3,475.28000000000003,174,158.43,1,3,2,6,1,2,0,0,At-Risk
15781,25,3,345.46,280,115.15,3,3,2,8,2,0,3,0,Occasional
15782,10,3,2614.7400000000002,79,803.90625,4,3,4,11,0,1,1,0,Regular
15783,11,1,246.3,0,246.3,4,1,1,6,2,0,2,0,Occasional
15785,33,5,2328.9700000000003,262,465.79,3,4,4,11,0,1,1,0,Regular
15786,46,3,3691.7699999999995,68,803.90625,3,3,4,10,0,1,0,0,Regular
15787,26,3,933.26,35,311.09,3,3,3,9,2,0,3,0,Occasional
15789,328,1,351.3,0,351.3,1,1,2,4,1,2,2,0,At-Risk
15790,10,1,218.75,0,218.75,4,1,1,6,2,0,2,0,Occasional
15791,44,2,1612.69,160,803.90625,3,2,3,8,2,0,0,0,Occasional
15793,15,3,965.61,253,321.87,4,3,3,10,2,0,3,0,Occasional
15795,150,1,610.01,0,610.01,1,1,2,4,1,2,2,0,At-Risk
15796,1,8,2708.61,301,338.58,4,4,4,12,3,1,1,0,High-Value
15797,113,4,2207.4,206,551.85,2,3,4,9,0,0,0,0,Regular
15799,76,3,884.14,258,294.71,2,3,3,8,2,0,3,0,Occasional
15800,107,2,696.89,139,348.44,2,2,3,7,2,2,3,0,Occasional
15801,46,3,1063.95,63,354.65,3,3,3,9,2,0,3,0,Occasional
15802,143,1,451.42,0,451.42,1,1,2,4,2,2,2,0,Occasional
15803,51,1,415.82000000000005,0,415.82,3,1,2,6,2,0,2,0,Occasional
15804,1,11,3691.7699999999995,198,323.57,4,4,4,12,3,3,1,0,High-Value
15805,23,11,3691.7699999999995,341,322.83,3,4,4,11,3,3,1,0,High-Value
15806,46,3,784.58,230,261.53,3,3,3,9,2,0,3,0,Occasional
15807,50,3,903.9,26,301.3,3,3,3,9,2,0,3,0,Occasional
15808,306,4,3651.27,63,803.90625,1,3,4,8,1,0,0,-1,At-Risk
15809,36,5,515.77,266,103.15,3,4,2,9,2,0,1,0,Occasional
15810,79,4,1391.98,218,348.0,2,3,3,8,0,0,0,0,Regular
15811,22,6,2218.62,343,369.77,3,4,4,11,0,1,1,0,Regular
15812,107,5,1801.14,210,360.23,2,4,4,10,0,0,0,0,Regular
15813,208,2,1303.9099999999999,31,651.95,1,2,3,6,1,2,0,0,At-Risk
15814,17,4,1945.33,33,486.33,4,3,4,11,0,0,1,0,Regular
15815,64,5,2100.6,196,420.12,2,4,4,10,0,0,0,0,Regular
15819,49,4,1905.45,227,476.36,3,3,4,10,0,0,0,0,Regular
15820,320,1,206.98,0,206.98,1,1,1,3,1,2,2,0,At-Risk
15821,44,2,570.96,17,285.48,3,2,2,7,2,0,3,0,Occasional
15822,3,2,885.47,356,442.74,4,2,3,9,2,0,3,0,Occasional
15823,328,1,15.0,0,15.0,1,1,1,3,1,2,2,0,At-Risk
15825,172,1,532.94,0,532.94,1,1,2,4,1,2,2,0,At-Risk
15826,56,3,1654.31,154,551.44,2,3,3,8,0,0,0,0,Regular
15827,73,11,1836.0900000000001,299,131.15,2,4,4,10,3,1,0,0,High-Value
15829,99,2,636.14,41,318.07,2,2,2,6,2,0,3,0,Occasional
15830,38,1,576.0,0,576.0,3,1,2,6,2,0,2,0,Occasional
15831,58,3,794.64,265,264.88,2,3,3,8,2,0,3,0,Occasional
15832,254,1,836.79,0,803.90625,1,1,3,5,1,2,2,0,At-Risk
15834,70,4,2225.15,206,556.29,2,3,4,9,0,0,0,0,Regular
15835,44,4,954.09,286,238.52,3,3,3,9,2,0,3,0,Occasional
15836,50,1,137.37,0,137.37,3,1,1,5,2,0,2,0,Occasional
15837,65,1,391.98,0,391.98,2,1,2,5,2,0,2,0,Occasional
15838,11,11,3691.7699999999995,356,803.90625,4,4,4,12,3,3,1,0,High-Value
15839,33,3,1048.49,114,349.5,3,3,3,9,2,0,3,0,Occasional
15840,59,2,355.56,113,177.78,2,2,2,6,2,0,3,0,Occasional
15841,73,4,1224.06,266,306.02,2,3,3,8,0,0,3,0,Regular
15843,304,1,118.95000000000002,0,118.95,1,1,1,3,1,2,2,0,At-Risk
15844,46,1,130.73999999999998,0,130.74,3,1,1,5,2,0,2,0,Occasional
15845,18,8,3691.7699999999995,319,463.97,4,4,4,12,3,1,1,0,High-Value
15847,38,2,389.27,249,194.64,3,2,2,7,2,0,3,0,Occasional
15850,19,2,234.88,148,117.44,3,2,1,6,2,0,3,0,Occasional
15852,187,2,160.71,10,80.36,1,2,1,4,1,2,0,0,At-Risk
15853,52,1,110.8,0,110.8,2,1,1,4,2,0,2,0,Occasional
15854,4,11,2969.12,357,247.43,4,4,4,12,3,3,1,0,High-Value
15855,137,5,712.24,126,142.45,2,4,3,9,2,0,0,0,Occasional
15856,4,11,3691.7699999999995,361,597.91,4,4,4,12,3,3,1,0,High-Value
15857,19,1,297.0,0,297.0,3,1,1,5,2,0,2,0,Occasional
15858,16,5,1427.57,351,285.51,4,4,3,11,0,0,1,0,Regular
15860,41,8,965.16,327,120.64,3,4,3,10,0,1,1,0,Regular
15861,12,8,3146.92,254,393.36,4,4,4,12,3,1,1,0,High-Value
15862,8,4,832.88,365,208.22,4,3,3,10,2,0,3,0,Occasional
15863,26,2,68.84,167,34.42,3,2,1,6,2,0,3,0,Occasional
15864,22,6,1936.3200000000002,293,322.72,3,4,4,11,0,1,1,0,Regular
15865,41,3,895.13,173,298.38,3,3,3,9,2,0,3,0,Occasional
15866,101,1,211.89,0,211.89,2,1,1,4,2,2,2,0,Occasional
15867,5,11,3691.7699999999995,363,254.01,4,4,4,12,3,3,1,0,High-Value
15869,277,2,149.64,0,74.82,1,2,1,4,1,2,0,0,At-Risk
15870,33,1,351.44,0,351.44,3,1,2,6,2,0,2,0,Occasional
15872,15,2,316.25,0,158.12,4,2,2,8,2,0,3,0,Occasional
15874,64,7,3691.7699999999995,220,629.41,2,4,4,10,3,1,0,0,High-Value
15877,2,2,490.33,16,245.16,4,2,2,8,2,0,3,0,Occasional
15880,328,1,329.03000000000003,0,329.03,1,1,2,4,1,2,2,0,At-Risk
15881,312,5,501.39000000000004,52,100.28,1,4,2,7,1,2,0,0,At-Risk
15882,199,4,516.36,169,129.09,1,3,2,6,1,2,0,0,At-Risk
15883,2,2,396.48,31,198.24,4,2,2,8,2,0,3,0,Occasional
15885,93,3,379.35,216,126.45,2,3,2,7,2,0,3,0,Occasional
15886,60,1,181.09,0,181.09,2,1,1,4,2,0,2,0,Occasional
15888,81,1,168.31,0,168.31,2,1,1,4,2,0,2,0,Occasional
15889,157,2,420.07,212,210.04,1,2,2,5,1,2,0,0,At-Risk
15891,227,1,511.68,0,511.68,1,1,2,4,1,2,2,0,At-Risk
15894,253,2,258.25,115,129.12,1,2,1,4,1,2,0,0,At-Risk
15895,150,1,179.17,0,179.17,1,1,1,3,1,2,2,0,At-Risk
15897,194,2,208.59,0,104.3,1,2,1,4,1,2,0,0,At-Risk
15898,1,5,1383.83,367,276.77,4,4,3,11,0,0,1,0,Regular
15899,328,1,56.25,0,56.25,1,1,1,3,1,2,2,0,At-Risk
15900,24,1,337.28,0,337.28,3,1,2,6,2,0,2,0,Occasional
15901,17,3,351.73,138,117.24,4,3,2,9,2,0,3,0,Occasional
15903,10,7,3691.7699999999995,285,732.39,4,4,4,12,3,1,1,0,High-Value
15904,8,1,164.68,0,164.68,4,1,1,6,2,0,2,0,Occasional
15906,20,7,1567.69,235,223.96,3,4,3,10,0,1,1,0,Regular
15907,4,3,882.72,206,294.24,4,3,3,10,2,0,3,0,Occasional
15909,174,1,191.94,0,191.94,1,1,1,3,1,2,2,0,At-Risk
15910,1,8,1228.88,315,153.61,4,4,3,11,0,1,1,0,Regular
15912,178,2,264.62,54,132.31,1,2,1,4,1,2,0,0,At-Risk
15916,16,8,1502.8600000000001,350,187.86,4,4,3,11,0,1,1,0,Regular
15917,248,1,123.1,0,123.1,1,1,1,3,1,2,2,0,At-Risk
15918,191,2,334.23,80,167.12,1,2,2,5,1,2,0,0,At-Risk
15919,20,2,525.69,349,262.85,3,2,2,7,2,0,3,0,Occasional
15920,154,4,167.5,0,41.88,1,3,1,5,2,2,0,0,Occasional
15921,173,1,323.03000000000003,0,323.03,1,1,2,4,1,2,2,0,At-Risk
15922,328,1,369.5,0,369.5,1,1,2,4,1,2,2,0,At-Risk
15923,328,1,127.08,0,127.08,1,1,1,3,1,2,2,0,At-Risk
15925,194,1,207.15,0,207.15,1,1,1,3,1,2,2,0,At-Risk
15930,67,1,426.63,0,426.63,2,1,2,5,2,0,2,0,Occasional
15932,4,8,2495.87,285,311.98,4,4,4,12,3,1,1,0,High-Value
15933,21,3,1107.46,65,369.15,3,3,3,9,2,0,3,0,Occasional
15935,239,2,416.86,2,208.43,1,2,2,5,1,2,0,0,At-Risk
15937,64,1,145.35,0,145.35,2,1,1,4,2,0,2,0,Occasional
15938,112,5,404.58,211,80.92,2,4,2,8,2,0,0,0,Occasional
15939,90,11,3691.7699999999995,241,407.67,2,4,4,10,3,3,0,0,High-Value
15940,311,1,35.8,0,35.8,1,1,1,3,1,2,2,0,At-Risk
15942,134,1,337.44,0,337.44,2,1,2,5,2,2,2,0,Occasional
15944,277,1,325.1,0,325.1,1,1,2,4,1,2,2,0,At-Risk
15945,328,1,181.0,0,181.0,1,1,1,3,1,2,2,0,At-Risk
15947,83,1,1708.24,0,803.90625,2,1,4,7,2,0,0,0,Occasional
15948,8,2,955.24,35,477.62,4,2,3,9,2,0,3,0,Occasional
15949,17,2,364.72,54,182.36,4,2,2,8,2,0,3,0,Occasional
15950,32,4,1744.71,327,436.18,3,3,4,10,0,0,1,0,Regular
15951,9,2,708.22,276,354.11,4,2,3,9,2,0,3,0,Occasional
15952,34,4,781.91,191,195.48,3,3,3,9,2,0,3,0,Occasional
15953,15,8,1657.28,354,207.16,4,4,3,11,0,1,1,0,Regular
15955,24,11,3691.7699999999995,348,315.45,3,4,4,11,3,3,1,0,High-Value
15957,32,1,428.89,0,428.89,3,1,2,6,2,0,2,0,Occasional
15958,74,1,104.35,0,104.35,2,1,1,4,2,0,2,0,Occasional
15963,20,2,470.76,25,235.38,3,2,2,7,2,0,3,0,Occasional
15965,17,4,808.87,350,202.22,4,3,3,10,2,0,3,0,Occasional
15967,23,2,397.68,295,198.84,3,2,2,7,2,0,3,0,Occasional
15969,3,3,666.1,182,222.03,4,3,2,9,2,0,3,0,Occasional
